data;codvendedor;vendedor;codfornec;fornecedor;meta_valor;meta_positivacao
2026-07-01;1;Ana Beatriz Costa;467;BARRAS;230334.81;41
2026-07-01;1;Ana Beatriz Costa;457;PAÇOCA;214481.67;18
2026-07-01;1;Ana Beatriz Costa;456;BALA;71165.86;36
2026-07-01;1;Ana Beatriz Costa;450;PANINIS;265038.19;48
2026-07-01;1;Ana Beatriz Costa;642;QUEIJINHOS;282577.75;49
2026-07-01;1;Ana Beatriz Costa;681;LEITECONDENSADO;94949.34;42
2026-07-01;2;Carlos Eduardo Silva;1;PANE;156031.17;38
2026-07-01;2;Carlos Eduardo Silva;396;QUEIJO;146178.68;24
2026-07-01;2;Carlos Eduardo Silva;540;IOG;96447.76;48
2026-07-01;2;Carlos Eduardo Silva;449;BRINQUEDOS;51857.5;41
2026-07-01;2;Carlos Eduardo Silva;406;NUMBERONE;261700.97;25
2026-07-01;2;Carlos Eduardo Silva;467;BARRAS;228032.5;27
2026-07-01;2;Carlos Eduardo Silva;457;PAÇOCA;152709.45;44
2026-07-01;2;Carlos Eduardo Silva;456;BALA;194088.09;12
2026-07-01;2;Carlos Eduardo Silva;450;PANINIS;294558.36;46
2026-07-01;2;Carlos Eduardo Silva;642;QUEIJINHOS;170817.03;33
2026-07-01;2;Carlos Eduardo Silva;681;LEITECONDENSADO;78291.09;40
2026-07-01;3;Daniela Oliveira Santos;1;PANE;290434.44;15
2026-07-01;3;Daniela Oliveira Santos;396;QUEIJO;85521.87;43
2026-07-01;3;Daniela Oliveira Santos;540;IOG;295894.77;27
2026-07-01;3;Daniela Oliveira Santos;449;BRINQUEDOS;166234.08;15
2026-07-01;3;Daniela Oliveira Santos;406;NUMBERONE;180839.2;49
2026-07-01;3;Daniela Oliveira Santos;467;BARRAS;72111.59;40
2026-07-01;3;Daniela Oliveira Santos;457;PAÇOCA;207665.71;14
2026-07-01;3;Daniela Oliveira Santos;456;BALA;221018.5;44
2026-07-01;3;Daniela Oliveira Santos;450;PANINIS;249524.56;29
2026-07-01;3;Daniela Oliveira Santos;642;QUEIJINHOS;203259.78;31
2026-07-01;3;Daniela Oliveira Santos;681;LEITECONDENSADO;183758.32;10
2026-07-01;4;Eduardo Almeida Neto;1;PANE;167217.2;42
2026-07-01;4;Eduardo Almeida Neto;396;QUEIJO;276513.77;46
2026-07-01;4;Eduardo Almeida Neto;540;IOG;233453.64;36
2026-07-01;4;Eduardo Almeida Neto;449;BRINQUEDOS;138228.64;28
2026-07-01;4;Eduardo Almeida Neto;406;NUMBERONE;122302.11;12
2026-07-01;4;Eduardo Almeida Neto;467;BARRAS;223762.79;48
2026-07-01;4;Eduardo Almeida Neto;457;PAÇOCA;237356.32;46
2026-07-01;4;Eduardo Almeida Neto;456;BALA;115110.78;50
2026-07-01;4;Eduardo Almeida Neto;450;PANINIS;168290.13;20
2026-07-01;4;Eduardo Almeida Neto;642;QUEIJINHOS;193215.0;28
2026-07-01;4;Eduardo Almeida Neto;681;LEITECONDENSADO;252223.94;49
2026-07-01;5;Fernanda Lima Souza;1;PANE;56824.52;41
2026-07-01;5;Fernanda Lima Souza;396;QUEIJO;70627.54;42
2026-07-01;5;Fernanda Lima Souza;540;IOG;69215.56;27
2026-07-01;5;Fernanda Lima Souza;449;BRINQUEDOS;113012.74;49
2026-07-01;5;Fernanda Lima Souza;406;NUMBERONE;120242.98;26
2026-07-01;5;Fernanda Lima Souza;467;BARRAS;53550.75;17
2026-07-01;5;Fernanda Lima Souza;457;PAÇOCA;200955.38;47
2026-07-01;5;Fernanda Lima Souza;456;BALA;234741.81;38
2026-07-01;5;Fernanda Lima Souza;450;PANINIS;142441.71;21
2026-07-01;5;Fernanda Lima Souza;642;QUEIJINHOS;115313.15;25
2026-07-01;5;Fernanda Lima Souza;681;LEITECONDENSADO;171229.63;43
2026-07-01;6;Gabriel Barbosa Rocha;1;PANE;265503.61;31
2026-07-01;6;Gabriel Barbosa Rocha;396;QUEIJO;296017.91;19
2026-07-01;6;Gabriel Barbosa Rocha;540;IOG;198886.02;19
2026-07-01;6;Gabriel Barbosa Rocha;449;BRINQUEDOS;259403.55;36
2026-07-01;6;Gabriel Barbosa Rocha;406;NUMBERONE;242591.95;25
2026-07-01;6;Gabriel Barbosa Rocha;467;BARRAS;215166.82;50
2026-07-01;6;Gabriel Barbosa Rocha;457;PAÇOCA;91820.82;46
2026-07-01;6;Gabriel Barbosa Rocha;456;BALA;233590.28;32
2026-07-01;6;Gabriel Barbosa Rocha;450;PANINIS;63581.45;26
2026-07-01;6;Gabriel Barbosa Rocha;642;QUEIJINHOS;238870.98;17
2026-07-01;6;Gabriel Barbosa Rocha;681;LEITECONDENSADO;63130.8;39
2026-07-01;7;Helena Martins Dias;1;PANE;149686.2;29
2026-07-01;7;Helena Martins Dias;396;QUEIJO;169066.56;44
2026-07-01;7;Helena Martins Dias;540;IOG;108415.33;34
2026-07-01;7;Helena Martins Dias;449;BRINQUEDOS;168647.4;19
2026-07-01;7;Helena Martins Dias;406;NUMBERONE;182610.53;37
2026-07-01;7;Helena Martins Dias;467;BARRAS;52965.76;38
2026-07-01;7;Helena Martins Dias;457;PAÇOCA;145501.02;30
2026-07-01;7;Helena Martins Dias;456;BALA;290440.68;12
2026-07-01;7;Helena Martins Dias;450;PANINIS;74341.08;44
2026-07-01;7;Helena Martins Dias;642;QUEIJINHOS;209356.04;37
2026-07-01;7;Helena Martins Dias;681;LEITECONDENSADO;202621.39;27
2026-07-01;8;Igor Pereira Gomes;1;PANE;133741.85;27
2026-07-01;8;Igor Pereira Gomes;396;QUEIJO;250579.09;26
2026-07-01;8;Igor Pereira Gomes;540;IOG;213585.82;35
2026-07-01;8;Igor Pereira Gomes;449;BRINQUEDOS;165277.15;25
2026-07-01;8;Igor Pereira Gomes;406;NUMBERONE;233578.36;47
2026-07-01;8;Igor Pereira Gomes;467;BARRAS;242624.32;43
2026-07-01;8;Igor Pereira Gomes;457;PAÇOCA;134351.65;21
2026-07-01;8;Igor Pereira Gomes;456;BALA;128317.46;10
2026-07-01;8;Igor Pereira Gomes;450;PANINIS;218200.46;14
2026-07-01;8;Igor Pereira Gomes;642;QUEIJINHOS;52990.35;16
2026-07-01;8;Igor Pereira Gomes;681;LEITECONDENSADO;181316.07;38
2026-07-01;9;Julia Carvalho Ribeiro;1;PANE;137879.1;28
2026-07-01;9;Julia Carvalho Ribeiro;396;QUEIJO;112974.03;12
2026-07-01;9;Julia Carvalho Ribeiro;540;IOG;55925.12;15
2026-07-01;9;Julia Carvalho Ribeiro;449;BRINQUEDOS;64220.48;48
2026-07-01;9;Julia Carvalho Ribeiro;406;NUMBERONE;214151.38;23
2026-07-01;9;Julia Carvalho Ribeiro;467;BARRAS;287622.24;50
2026-07-01;9;Julia Carvalho Ribeiro;457;PAÇOCA;80447.53;17
2026-07-01;9;Julia Carvalho Ribeiro;456;BALA;71596.59;48
2026-07-01;9;Julia Carvalho Ribeiro;450;PANINIS;82476.81;46
2026-07-01;9;Julia Carvalho Ribeiro;642;QUEIJINHOS;250800.02;21
2026-07-01;9;Julia Carvalho Ribeiro;681;LEITECONDENSADO;274000.41;21
2026-07-01;10;Lucas Fernandes Teixeira;1;PANE;113333.93;39
2026-07-01;10;Lucas Fernandes Teixeira;396;QUEIJO;215119.46;14
2026-07-01;10;Lucas Fernandes Teixeira;540;IOG;209695.13;27
2026-07-01;10;Lucas Fernandes Teixeira;449;BRINQUEDOS;242339.78;30
2026-07-01;10;Lucas Fernandes Teixeira;406;NUMBERONE;114334.15;14
2026-07-01;10;Lucas Fernandes Teixeira;467;BARRAS;119321.87;13
2026-07-01;10;Lucas Fernandes Teixeira;457;PAÇOCA;145699.75;31
2026-07-01;10;Lucas Fernandes Teixeira;456;BALA;298989.64;26
2026-07-01;10;Lucas Fernandes Teixeira;450;PANINIS;288901.42;26
2026-07-01;10;Lucas Fernandes Teixeira;642;QUEIJINHOS;94482.37;14
2026-07-01;10;Lucas Fernandes Teixeira;681;LEITECONDENSADO;172930.45;22
2026-07-01;11;Mariana Campos Araujo;1;PANE;202575.47;21
2026-07-01;11;Mariana Campos Araujo;396;QUEIJO;211370.79;16
2026-07-01;11;Mariana Campos Araujo;540;IOG;85968.15;37
2026-07-01;11;Mariana Campos Araujo;449;BRINQUEDOS;104596.62;16
2026-07-01;11;Mariana Campos Araujo;406;NUMBERONE;278152.31;26
2026-07-01;11;Mariana Campos Araujo;467;BARRAS;75821.78;14
2026-07-01;11;Mariana Campos Araujo;457;PAÇOCA;67603.08;26
2026-07-01;11;Mariana Campos Araujo;456;BALA;244309.29;11
2026-07-01;11;Mariana Campos Araujo;450;PANINIS;274128.1;19
2026-07-01;11;Mariana Campos Araujo;642;QUEIJINHOS;213216.33;10
2026-07-01;11;Mariana Campos Araujo;681;LEITECONDENSADO;283223.43;34
2026-07-01;12;Nicolas Moreira Lopes;1;PANE;116609.12;31
2026-07-01;12;Nicolas Moreira Lopes;396;QUEIJO;276154.39;46
2026-07-01;12;Nicolas Moreira Lopes;540;IOG;50925.94;41
2026-07-01;12;Nicolas Moreira Lopes;449;BRINQUEDOS;169534.86;35
2026-07-01;12;Nicolas Moreira Lopes;406;NUMBERONE;261012.29;14
2026-07-01;12;Nicolas Moreira Lopes;467;BARRAS;185032.18;10
2026-07-01;12;Nicolas Moreira Lopes;457;PAÇOCA;146105.97;40
2026-07-01;12;Nicolas Moreira Lopes;456;BALA;80300.91;44
2026-07-01;12;Nicolas Moreira Lopes;450;PANINIS;283760.55;32
2026-07-01;12;Nicolas Moreira Lopes;642;QUEIJINHOS;133359.93;29
2026-07-01;12;Nicolas Moreira Lopes;681;LEITECONDENSADO;150153.7;50
2026-07-01;13;Patricia Azevedo Castro;1;PANE;299253.95;15
2026-07-01;13;Patricia Azevedo Castro;396;QUEIJO;141338.84;31
2026-07-01;13;Patricia Azevedo Castro;540;IOG;70114.2;39
2026-07-01;13;Patricia Azevedo Castro;449;BRINQUEDOS;240113.27;28
2026-07-01;13;Patricia Azevedo Castro;406;NUMBERONE;211948.14;21
2026-07-01;13;Patricia Azevedo Castro;467;BARRAS;188618.87;34
2026-07-01;13;Patricia Azevedo Castro;457;PAÇOCA;215183.52;29
2026-07-01;13;Patricia Azevedo Castro;456;BALA;223970.57;16
2026-07-01;13;Patricia Azevedo Castro;450;PANINIS;207654.26;32
2026-07-01;13;Patricia Azevedo Castro;642;QUEIJINHOS;171625.89;50
2026-07-01;13;Patricia Azevedo Castro;681;LEITECONDENSADO;159495.94;22
2026-07-01;14;Rafael Monteiro Cardoso;1;PANE;84985.74;22
2026-07-01;14;Rafael Monteiro Cardoso;396;QUEIJO;56341.15;47
2026-07-01;14;Rafael Monteiro Cardoso;540;IOG;109621.28;34
2026-07-01;14;Rafael Monteiro Cardoso;449;BRINQUEDOS;65748.16;44
2026-07-01;14;Rafael Monteiro Cardoso;406;NUMBERONE;210851.91;41
2026-07-01;14;Rafael Monteiro Cardoso;467;BARRAS;183485.01;38
2026-07-01;14;Rafael Monteiro Cardoso;457;PAÇOCA;291643.53;11
2026-07-01;14;Rafael Monteiro Cardoso;456;BALA;59260.67;13
2026-07-01;14;Rafael Monteiro Cardoso;450;PANINIS;134429.65;12
2026-07-01;14;Rafael Monteiro Cardoso;642;QUEIJINHOS;151376.96;23
2026-07-01;14;Rafael Monteiro Cardoso;681;LEITECONDENSADO;251775.93;43
2026-07-01;15;Sandra Vieira Nunes;1;PANE;164592.59;44
2026-07-01;15;Sandra Vieira Nunes;396;QUEIJO;87238.41;47
2026-07-01;15;Sandra Vieira Nunes;540;IOG;108246.41;14
2026-07-01;15;Sandra Vieira Nunes;449;BRINQUEDOS;59219.42;19
2026-07-01;15;Sandra Vieira Nunes;406;NUMBERONE;172223.68;11
2026-07-01;15;Sandra Vieira Nunes;467;BARRAS;167804.91;49
2026-07-01;15;Sandra Vieira Nunes;457;PAÇOCA;61450.42;18
2026-07-01;15;Sandra Vieira Nunes;456;BALA;53591.3;50
2026-07-01;15;Sandra Vieira Nunes;450;PANINIS;62489.5;29
2026-07-01;15;Sandra Vieira Nunes;642;QUEIJINHOS;255184.81;16
2026-07-01;15;Sandra Vieira Nunes;681;LEITECONDENSADO;164046.15;20
2026-07-01;16;Thiago Correia Pinto;1;PANE;258838.04;14
2026-07-01;16;Thiago Correia Pinto;396;QUEIJO;254450.04;16
2026-07-01;16;Thiago Correia Pinto;540;IOG;78544.92;48
2026-07-01;16;Thiago Correia Pinto;449;BRINQUEDOS;249793.81;24
2026-07-01;16;Thiago Correia Pinto;406;NUMBERONE;65777.53;22
2026-07-01;16;Thiago Correia Pinto;467;BARRAS;156552.87;35
2026-07-01;16;Thiago Correia Pinto;457;PAÇOCA;131058.74;46
2026-07-01;16;Thiago Correia Pinto;456;BALA;186471.2;30
2026-07-01;16;Thiago Correia Pinto;450;PANINIS;259106.77;23
2026-07-01;16;Thiago Correia Pinto;642;QUEIJINHOS;241056.97;47
2026-07-01;16;Thiago Correia Pinto;681;LEITECONDENSADO;93361.91;14
2026-07-01;17;Vanessa Barbosa Melo;1;PANE;80186.37;19
2026-07-01;17;Vanessa Barbosa Melo;396;QUEIJO;239387.52;20
2026-07-01;17;Vanessa Barbosa Melo;540;IOG;224073.95;45
2026-07-01;17;Vanessa Barbosa Melo;449;BRINQUEDOS;91251.53;25
2026-07-01;17;Vanessa Barbosa Melo;406;NUMBERONE;281418.88;12
2026-07-01;17;Vanessa Barbosa Melo;467;BARRAS;83342.72;50
2026-07-01;17;Vanessa Barbosa Melo;457;PAÇOCA;203110.38;20
2026-07-01;17;Vanessa Barbosa Melo;456;BALA;53907.58;41
2026-07-01;17;Vanessa Barbosa Melo;450;PANINIS;70180.65;10
2026-07-01;17;Vanessa Barbosa Melo;642;QUEIJINHOS;94853.21;15
2026-07-01;17;Vanessa Barbosa Melo;681;LEITECONDENSADO;226685.31;47
2026-07-01;18;William Santos Cruz;1;PANE;271728.79;36
2026-07-01;18;William Santos Cruz;396;QUEIJO;223375.88;40
2026-07-01;18;William Santos Cruz;540;IOG;223089.58;23
2026-07-01;18;William Santos Cruz;449;BRINQUEDOS;85771.97;27
2026-07-01;18;William Santos Cruz;406;NUMBERONE;180771.72;36
2026-07-01;18;William Santos Cruz;467;BARRAS;109813.44;21
2026-07-01;18;William Santos Cruz;457;PAÇOCA;202634.5;12
2026-07-01;18;William Santos Cruz;456;BALA;199067.99;41
2026-07-01;18;William Santos Cruz;450;PANINIS;203012.45;15
2026-07-01;18;William Santos Cruz;642;QUEIJINHOS;206797.91;29
2026-07-01;18;William Santos Cruz;681;LEITECONDENSADO;136963.39;10
2026-07-01;19;Yara Oliveira Campos;1;PANE;189427.6;22
2026-07-01;19;Yara Oliveira Campos;396;QUEIJO;79376.96;43
2026-07-01;19;Yara Oliveira Campos;540;IOG;294197.87;49
2026-07-01;19;Yara Oliveira Campos;449;BRINQUEDOS;140475.33;44
2026-07-01;19;Yara Oliveira Campos;406;NUMBERONE;176885.19;39
2026-07-01;19;Yara Oliveira Campos;467;BARRAS;242582.82;23
2026-07-01;19;Yara Oliveira Campos;457;PAÇOCA;119106.65;22
2026-07-01;19;Yara Oliveira Campos;456;BALA;78169.78;19
2026-07-01;19;Yara Oliveira Campos;450;PANINIS;221310.94;40
2026-07-01;19;Yara Oliveira Campos;642;QUEIJINHOS;174378.71;20
2026-07-01;19;Yara Oliveira Campos;681;LEITECONDENSADO;217535.66;12
2026-07-01;20;Bruno Costa Andrade;1;PANE;63506.9;33
2026-07-01;20;Bruno Costa Andrade;396;QUEIJO;121266.13;37
2026-07-01;20;Bruno Costa Andrade;540;IOG;112845.44;49
2026-07-01;20;Bruno Costa Andrade;449;BRINQUEDOS;251288.42;39
2026-07-01;20;Bruno Costa Andrade;406;NUMBERONE;60829.37;13
2026-07-01;20;Bruno Costa Andrade;467;BARRAS;281215.34;21
2026-07-01;20;Bruno Costa Andrade;457;PAÇOCA;89511.4;11
2026-07-01;20;Bruno Costa Andrade;456;BALA;171265.35;17
2026-07-01;20;Bruno Costa Andrade;450;PANINIS;67714.87;25
2026-07-01;20;Bruno Costa Andrade;642;QUEIJINHOS;230350.77;47
2026-07-01;20;Bruno Costa Andrade;681;LEITECONDENSADO;194940.44;36
2026-08-01;1;Ana Beatriz Costa;1;PANE;99687.85;30
2026-08-01;1;Ana Beatriz Costa;396;QUEIJO;107515.81;17
2026-08-01;1;Ana Beatriz Costa;540;IOG;131533.06;16
2026-08-01;1;Ana Beatriz Costa;449;BRINQUEDOS;109279.59;36
2026-08-01;1;Ana Beatriz Costa;406;NUMBERONE;267471.58;34
2026-08-01;1;Ana Beatriz Costa;467;BARRAS;272841.29;14
2026-08-01;1;Ana Beatriz Costa;457;PAÇOCA;167747.56;41
2026-08-01;1;Ana Beatriz Costa;456;BALA;63584.84;37
2026-08-01;1;Ana Beatriz Costa;450;PANINIS;86235.32;49
2026-08-01;1;Ana Beatriz Costa;642;QUEIJINHOS;163747.72;34
2026-08-01;1;Ana Beatriz Costa;681;LEITECONDENSADO;143371.27;39
2026-08-01;2;Carlos Eduardo Silva;1;PANE;229955.3;50
2026-08-01;2;Carlos Eduardo Silva;396;QUEIJO;139647.55;27
2026-08-01;2;Carlos Eduardo Silva;540;IOG;100552.72;18
2026-08-01;2;Carlos Eduardo Silva;449;BRINQUEDOS;58023.65;46
2026-08-01;2;Carlos Eduardo Silva;406;NUMBERONE;64912.93;18
2026-08-01;2;Carlos Eduardo Silva;467;BARRAS;77777.32;39
2026-08-01;2;Carlos Eduardo Silva;457;PAÇOCA;164644.73;20
2026-08-01;2;Carlos Eduardo Silva;456;BALA;240084.9;24
2026-08-01;2;Carlos Eduardo Silva;450;PANINIS;271602.24;48
2026-08-01;2;Carlos Eduardo Silva;642;QUEIJINHOS;89197.03;50
2026-08-01;2;Carlos Eduardo Silva;681;LEITECONDENSADO;288190.04;20
2026-08-01;3;Daniela Oliveira Santos;1;PANE;194530.36;45
2026-08-01;3;Daniela Oliveira Santos;396;QUEIJO;263751.01;15
2026-08-01;3;Daniela Oliveira Santos;540;IOG;152924.04;43
2026-08-01;3;Daniela Oliveira Santos;449;BRINQUEDOS;172303.35;23
2026-08-01;3;Daniela Oliveira Santos;406;NUMBERONE;197895.22;39
2026-08-01;3;Daniela Oliveira Santos;467;BARRAS;119792.72;37
2026-08-01;3;Daniela Oliveira Santos;457;PAÇOCA;234044.71;25
2026-08-01;3;Daniela Oliveira Santos;456;BALA;111957.86;37
2026-08-01;3;Daniela Oliveira Santos;450;PANINIS;194866.76;47
2026-08-01;3;Daniela Oliveira Santos;642;QUEIJINHOS;286563.09;46
2026-08-01;3;Daniela Oliveira Santos;681;LEITECONDENSADO;274562.95;36
2026-08-01;4;Eduardo Almeida Neto;1;PANE;295046.01;12
2026-08-01;4;Eduardo Almeida Neto;396;QUEIJO;297818.38;42
2026-08-01;4;Eduardo Almeida Neto;540;IOG;58405.14;43
2026-08-01;4;Eduardo Almeida Neto;449;BRINQUEDOS;148580.04;16
2026-08-01;4;Eduardo Almeida Neto;406;NUMBERONE;163110.34;25
2026-08-01;4;Eduardo Almeida Neto;467;BARRAS;70772.88;10
2026-08-01;4;Eduardo Almeida Neto;457;PAÇOCA;223289.96;36
2026-08-01;4;Eduardo Almeida Neto;456;BALA;287483.47;18
2026-08-01;4;Eduardo Almeida Neto;450;PANINIS;139601.42;25
2026-08-01;4;Eduardo Almeida Neto;642;QUEIJINHOS;211910.05;15
2026-08-01;4;Eduardo Almeida Neto;681;LEITECONDENSADO;53982.54;29
2026-08-01;5;Fernanda Lima Souza;1;PANE;90450.71;39
2026-08-01;5;Fernanda Lima Souza;396;QUEIJO;264480.53;47
2026-08-01;5;Fernanda Lima Souza;540;IOG;56103.37;39
2026-08-01;5;Fernanda Lima Souza;449;BRINQUEDOS;165940.16;18
2026-08-01;5;Fernanda Lima Souza;406;NUMBERONE;268549.76;35
2026-08-01;5;Fernanda Lima Souza;467;BARRAS;96236.43;33
2026-08-01;5;Fernanda Lima Souza;457;PAÇOCA;206702.74;50
2026-08-01;5;Fernanda Lima Souza;456;BALA;50340.91;50
2026-08-01;5;Fernanda Lima Souza;450;PANINIS;67674.65;31
2026-08-01;5;Fernanda Lima Souza;642;QUEIJINHOS;182730.08;28
2026-08-01;5;Fernanda Lima Souza;681;LEITECONDENSADO;156475.56;27
2026-08-01;6;Gabriel Barbosa Rocha;1;PANE;224513.75;49
2026-08-01;6;Gabriel Barbosa Rocha;396;QUEIJO;185608.78;23
2026-08-01;6;Gabriel Barbosa Rocha;540;IOG;246922.96;15
2026-08-01;6;Gabriel Barbosa Rocha;449;BRINQUEDOS;205113.8;31
2026-08-01;6;Gabriel Barbosa Rocha;406;NUMBERONE;233940.2;13
2026-08-01;6;Gabriel Barbosa Rocha;467;BARRAS;178684.12;33
2026-08-01;6;Gabriel Barbosa Rocha;457;PAÇOCA;271994.48;17
2026-08-01;6;Gabriel Barbosa Rocha;456;BALA;145738.75;39
2026-08-01;6;Gabriel Barbosa Rocha;450;PANINIS;204783.36;33
2026-08-01;6;Gabriel Barbosa Rocha;642;QUEIJINHOS;141608.25;45
2026-08-01;6;Gabriel Barbosa Rocha;681;LEITECONDENSADO;226218.41;45
2026-08-01;7;Helena Martins Dias;1;PANE;227334.28;23
2026-08-01;7;Helena Martins Dias;396;QUEIJO;84601.45;31
2026-08-01;7;Helena Martins Dias;540;IOG;109658.18;17
2026-08-01;7;Helena Martins Dias;449;BRINQUEDOS;212259.6;47
2026-08-01;7;Helena Martins Dias;406;NUMBERONE;267782.85;23
2026-08-01;7;Helena Martins Dias;467;BARRAS;238293.37;24
2026-08-01;7;Helena Martins Dias;457;PAÇOCA;130115.95;27
2026-08-01;7;Helena Martins Dias;456;BALA;175891.49;37
2026-08-01;7;Helena Martins Dias;450;PANINIS;119286.33;14
2026-08-01;7;Helena Martins Dias;642;QUEIJINHOS;143203.44;38
2026-08-01;7;Helena Martins Dias;681;LEITECONDENSADO;171556.73;43
2026-08-01;8;Igor Pereira Gomes;1;PANE;257389.96;40
2026-08-01;8;Igor Pereira Gomes;396;QUEIJO;227456.32;44
2026-08-01;8;Igor Pereira Gomes;540;IOG;274862.8;38
2026-08-01;8;Igor Pereira Gomes;449;BRINQUEDOS;205237.82;14
2026-08-01;8;Igor Pereira Gomes;406;NUMBERONE;97088.4;39
2026-08-01;8;Igor Pereira Gomes;467;BARRAS;71827.19;35
2026-08-01;8;Igor Pereira Gomes;457;PAÇOCA;274486.46;28
2026-08-01;8;Igor Pereira Gomes;456;BALA;289564.13;14
2026-08-01;8;Igor Pereira Gomes;450;PANINIS;77341.23;27
2026-08-01;8;Igor Pereira Gomes;642;QUEIJINHOS;78006.15;19
2026-08-01;8;Igor Pereira Gomes;681;LEITECONDENSADO;174082.18;23
2026-08-01;9;Julia Carvalho Ribeiro;1;PANE;180171.91;50
2026-08-01;9;Julia Carvalho Ribeiro;396;QUEIJO;55672.57;36
2026-08-01;9;Julia Carvalho Ribeiro;540;IOG;292393.65;44
2026-08-01;9;Julia Carvalho Ribeiro;449;BRINQUEDOS;282930.37;40
2026-08-01;9;Julia Carvalho Ribeiro;406;NUMBERONE;136675.06;38
2026-08-01;9;Julia Carvalho Ribeiro;467;BARRAS;234427.31;11
2026-08-01;9;Julia Carvalho Ribeiro;457;PAÇOCA;122879.2;14
2026-08-01;9;Julia Carvalho Ribeiro;456;BALA;55509.15;24
2026-08-01;9;Julia Carvalho Ribeiro;450;PANINIS;258736.88;43
2026-08-01;9;Julia Carvalho Ribeiro;642;QUEIJINHOS;211168.01;36
2026-08-01;9;Julia Carvalho Ribeiro;681;LEITECONDENSADO;194676.15;30
2026-08-01;10;Lucas Fernandes Teixeira;1;PANE;171537.1;43
2026-08-01;10;Lucas Fernandes Teixeira;396;QUEIJO;260476.97;38
2026-08-01;10;Lucas Fernandes Teixeira;540;IOG;164501.77;46
2026-08-01;10;Lucas Fernandes Teixeira;449;BRINQUEDOS;82988.56;29
2026-08-01;10;Lucas Fernandes Teixeira;406;NUMBERONE;92934.28;26
2026-08-01;10;Lucas Fernandes Teixeira;467;BARRAS;106695.48;33
2026-08-01;10;Lucas Fernandes Teixeira;457;PAÇOCA;292681.01;13
2026-08-01;10;Lucas Fernandes Teixeira;456;BALA;87084.58;28
2026-08-01;10;Lucas Fernandes Teixeira;450;PANINIS;163981.63;20
2026-08-01;10;Lucas Fernandes Teixeira;642;QUEIJINHOS;204657.56;20
2026-08-01;10;Lucas Fernandes Teixeira;681;LEITECONDENSADO;227953.04;28
2026-08-01;11;Mariana Campos Araujo;1;PANE;95570.13;21
2026-08-01;11;Mariana Campos Araujo;396;QUEIJO;259832.92;19
2026-08-01;11;Mariana Campos Araujo;540;IOG;90313.68;17
2026-08-01;11;Mariana Campos Araujo;449;BRINQUEDOS;60287.86;30
2026-08-01;11;Mariana Campos Araujo;406;NUMBERONE;193631.29;38
2026-08-01;11;Mariana Campos Araujo;467;BARRAS;115101.8;21
2026-08-01;11;Mariana Campos Araujo;457;PAÇOCA;101288.84;12
2026-08-01;11;Mariana Campos Araujo;456;BALA;216388.32;32
2026-08-01;11;Mariana Campos Araujo;450;PANINIS;86986.05;38
2026-08-01;11;Mariana Campos Araujo;642;QUEIJINHOS;184966.65;20
2026-08-01;11;Mariana Campos Araujo;681;LEITECONDENSADO;183410.74;17
2026-08-01;12;Nicolas Moreira Lopes;1;PANE;280108.49;35
2026-08-01;12;Nicolas Moreira Lopes;396;QUEIJO;282767.23;19
2026-08-01;12;Nicolas Moreira Lopes;540;IOG;286947.26;30
2026-08-01;12;Nicolas Moreira Lopes;449;BRINQUEDOS;89013.32;44
2026-08-01;12;Nicolas Moreira Lopes;406;NUMBERONE;293900.26;31
2026-08-01;12;Nicolas Moreira Lopes;467;BARRAS;211810.99;28
2026-08-01;12;Nicolas Moreira Lopes;457;PAÇOCA;168477.67;28
2026-08-01;12;Nicolas Moreira Lopes;456;BALA;292401.39;46
2026-08-01;12;Nicolas Moreira Lopes;450;PANINIS;216721.93;46
2026-08-01;12;Nicolas Moreira Lopes;642;QUEIJINHOS;232135.95;38
2026-08-01;12;Nicolas Moreira Lopes;681;LEITECONDENSADO;134671.11;17
2026-08-01;13;Patricia Azevedo Castro;1;PANE;232910.13;12
2026-08-01;13;Patricia Azevedo Castro;396;QUEIJO;84855.82;45
2026-08-01;13;Patricia Azevedo Castro;540;IOG;79219.02;11
2026-08-01;13;Patricia Azevedo Castro;449;BRINQUEDOS;150407.48;24
2026-08-01;13;Patricia Azevedo Castro;406;NUMBERONE;161493.17;15
2026-08-01;13;Patricia Azevedo Castro;467;BARRAS;131591.62;48
2026-08-01;13;Patricia Azevedo Castro;457;PAÇOCA;210328.16;47
2026-08-01;13;Patricia Azevedo Castro;456;BALA;181608.46;27
2026-08-01;13;Patricia Azevedo Castro;450;PANINIS;98928.92;15
2026-08-01;13;Patricia Azevedo Castro;642;QUEIJINHOS;184603.07;38
2026-08-01;13;Patricia Azevedo Castro;681;LEITECONDENSADO;219265.85;15
2026-08-01;14;Rafael Monteiro Cardoso;1;PANE;293959.88;35
2026-08-01;14;Rafael Monteiro Cardoso;396;QUEIJO;98612.51;30
2026-08-01;14;Rafael Monteiro Cardoso;540;IOG;200792.97;42
2026-08-01;14;Rafael Monteiro Cardoso;449;BRINQUEDOS;285850.54;33
2026-08-01;14;Rafael Monteiro Cardoso;406;NUMBERONE;149389.5;37
2026-08-01;14;Rafael Monteiro Cardoso;467;BARRAS;142407.49;33
2026-08-01;14;Rafael Monteiro Cardoso;457;PAÇOCA;53047.7;32
2026-08-01;14;Rafael Monteiro Cardoso;456;BALA;137838.76;38
2026-08-01;14;Rafael Monteiro Cardoso;450;PANINIS;268575.43;15
